image_path,true_label,true_class,pred_label,pred_class
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_1437.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_190.jpg,9,SeaLake,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2295.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_842.jpg,8,River,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_311.jpg,8,River,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1556.jpg,3,Highway,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_388.jpg,3,Highway,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2560.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_217.jpg,9,SeaLake,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2696.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2129.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_831.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2489.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_766.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_280.jpg,0,AnnualCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2673.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1102.jpg,2,HerbaceousVegetation,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2025.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1282.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1224.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1540.jpg,3,Highway,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_1976.jpg,4,Industrial,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_2759.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_225.jpg,3,Highway,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2131.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_126.jpg,4,Industrial,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_840.jpg,3,Highway,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1017.jpg,8,River,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_127.jpg,0,AnnualCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_298.jpg,2,HerbaceousVegetation,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_177.jpg,4,Industrial,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_242.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2930.jpg,2,HerbaceousVegetation,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2072.jpg,3,Highway,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_163.jpg,4,Industrial,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2839.jpg,7,Residential,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_1654.jpg,7,Residential,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2009.jpg,3,Highway,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1462.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_988.jpg,8,River,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_786.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1142.jpg,2,HerbaceousVegetation,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_1926.jpg,9,SeaLake,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Forest\Forest_1605.jpg,1,Forest,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_310.jpg,2,HerbaceousVegetation,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1621.jpg,6,PermanentCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2086.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_66.jpg,7,Residential,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1895.jpg,0,AnnualCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_1147.jpg,4,Industrial,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_7.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2558.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2512.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1941.jpg,5,Pasture,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1572.jpg,8,River,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_488.jpg,4,Industrial,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1171.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1128.jpg,3,Highway,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1019.jpg,5,Pasture,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_29.jpg,8,River,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_727.jpg,2,HerbaceousVegetation,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_249.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1105.jpg,2,HerbaceousVegetation,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_1319.jpg,4,Industrial,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2146.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1428.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1744.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_68.jpg,0,AnnualCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1435.jpg,5,Pasture,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_950.jpg,2,HerbaceousVegetation,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Forest\Forest_713.jpg,1,Forest,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1902.jpg,3,Highway,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1021.jpg,5,Pasture,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_347.jpg,8,River,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_539.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_525.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_100.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2398.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_366.jpg,0,AnnualCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1234.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1686.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2582.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_266.jpg,7,Residential,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1359.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_177.jpg,3,Highway,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1557.jpg,2,HerbaceousVegetation,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_760.jpg,3,Highway,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2361.jpg,3,Highway,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1393.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1287.jpg,6,PermanentCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2233.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2602.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1235.jpg,2,HerbaceousVegetation,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2068.jpg,2,HerbaceousVegetation,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_1645.jpg,7,Residential,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1480.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_2063.jpg,8,River,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1144.jpg,8,River,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_465.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_759.jpg,2,HerbaceousVegetation,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_799.jpg,3,Highway,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_668.jpg,0,AnnualCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2052.jpg,3,Highway,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1760.jpg,8,River,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_345.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1499.jpg,8,River,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1845.jpg,3,Highway,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1912.jpg,2,HerbaceousVegetation,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1188.jpg,8,River,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_2409.jpg,8,River,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2620.jpg,0,AnnualCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2640.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_443.jpg,4,Industrial,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_2027.jpg,8,River,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_546.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1015.jpg,5,Pasture,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_877.jpg,3,Highway,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_778.jpg,2,HerbaceousVegetation,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1071.jpg,0,AnnualCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1705.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_238.jpg,0,AnnualCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_163.jpg,9,SeaLake,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1898.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1245.jpg,8,River,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_279.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2225.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1303.jpg,2,HerbaceousVegetation,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_679.jpg,6,PermanentCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_49.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_1434.jpg,9,SeaLake,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_59.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_517.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_1124.jpg,7,Residential,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1742.jpg,3,Highway,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_458.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_643.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1772.jpg,3,Highway,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2446.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_2152.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_632.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_494.jpg,7,Residential,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_626.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_88.jpg,2,HerbaceousVegetation,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_215.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2335.jpg,3,Highway,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_81.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1676.jpg,3,Highway,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1997.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1388.jpg,6,PermanentCrop,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1351.jpg,8,River,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_1461.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_354.jpg,8,River,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2009.jpg,2,HerbaceousVegetation,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_505.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_14.jpg,5,Pasture,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2794.jpg,0,AnnualCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2000.jpg,6,PermanentCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_125.jpg,3,Highway,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2040.jpg,3,Highway,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2933.jpg,7,Residential,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2628.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_676.jpg,6,PermanentCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2390.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_555.jpg,8,River,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1836.jpg,0,AnnualCrop,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2201.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2857.jpg,2,HerbaceousVegetation,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2640.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2833.jpg,2,HerbaceousVegetation,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1793.jpg,8,River,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_370.jpg,3,Highway,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_8.jpg,3,Highway,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2948.jpg,0,AnnualCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_142.jpg,8,River,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_951.jpg,4,Industrial,3,Highway
